2017 6 7,"7 M   Sf. Sfinţit Mc. Teodot; Sf. Mc. Zenaida; Sf. Cuv. Sebastiana; Sf. Cuv. Antim	(Harţi)"
2017 6 8,"8 J   <a>Sf. Mc. Nicandru şi Marcian;</a> Aducerea moaştelor Sf. M. Mc. Teodor Stratilat"
2017 6 9,"9 V   Sf. Chiril al Alexandriei; Sf. Mc. Tecla, Mariamni, Marta, Maria şi Enata	(Harţi)"
2017 6 10,"10 S   Odovania praznicului Pogorârii Sf. Duh; Sf. Sfinţit Mc. Timotei, Ep. Prusiei; Sf. Mc. Alexandru şi Antonina"
2017 6 11,"<r>11 D   Sf. Ap. Bartolomeu şi Barnava; Sf. Ier. Luca, arhiep. Crimeii	(Lăsatul secului pentru Postul Sf. Ap. Petru și Pavel) <br><b>Duminica I după Rusalii</b>	(a Tuturor Sfinților); Ap. Evrei XI, 33-40; XII, 1-2; Ev. Matei X, 32-35; 37-38; XIX, 27-30; glas 8, voscr. 1</r>"
2017 6 12,"12 L   Sf. Cuv. Onufrie cel Mare şi Petru Atonitul	(Începutul Postului Sf. Ap. Petru și Pavel) (Post)"
2017 6 13,"13 M   Sf. Mc. Achilina; Sf. Trifilie, Ep. Levcosiei din Cipru	(Dezlegare la ulei şi vin)"
2017 6 14,"14 M   Sf. Prooroc Elisei; Sf. Metodie, Patr. Constantinopolului; Sf. Cuv. Iulita	(Post)"
2017 6 15,"15 J   Sf. Prooroc Amos; <a>Sf. Mc. Isihie;</a> Fer. Ieronim şi Augustin	(Dezlegare la ulei şi vin)"
2017 6 16,"16 V   Sf. Tihon, Ep. Amatundei; Sf. Sfinţit Mc. Marcu	(Post)"
2017 6 17,"17 S   Sf. Mc. Manuil, Savel şi Ismail	(Dezlegare la peşte)"
2017 6 18,"<r>18 D   Sf. Mc. Leontie, Ipatie şi Teodul; Sf. Cuv. Erasm	(Dezlegare la peşte) <br><b>Duminica a II-a după Rusalii</b>	(a Sf. Români; Chemarea primilor Apostoli); Ap. Romani II, 10-16; Ev. Matei IV, 18-23; glas 1, voscr. 2</r>"
2017 6 19,"19 L   Sf. Ap. Iuda, ruda Domnului; Sf. Cuv. Paisie cel Mare	(Post) (Dezlegare la peşte)"
2017 6 20,"20 M   Sf. Mc. Metodie, Ep. Patarelor; Sf. Calist, Patr. Constantinopolului	(Dezlegare la ulei şi vin)"
2017 6 21,"21 M   Sf. Mc. Iulian din Tars şi Afrodisie	(Post)"
2017 6 22,"22 J   <a>†) Sf. Ier. Grigorie Dascălu, Mitr. Ţării Româneşti;</a> Sf. Sfinţit Mc. Eusebie; Sf. Mc. Zenon, Zina şi Galaction	(Dezlegare la peşte)"
2017 6 23,"23 V   Sf. Mc. Agripina; Sf. Mc. Aristocleu pr.	(Post)"
2017 6 24,"<r>24 S   (†) Naşterea Sf. Ioan Botezătorul (Sânzienele); †) Sf. Niceta de Remesiana; Aducerea moaştelor Sf. M. Mc. Ioan cel Nou de la Suceava;</r> <a>†)Sf. Ier. Niceta de Remesiana</a>	<r>(Dezlegare la peşte)</r>"
2017 6 25,"<r>25 D   Sf. M. Mc. Fevronia; Sf. Cuv. Dionisie şi Dometie	(Dezlegare la peşte) <br><b>Duminica a III-a după Rusalii</b>	(Despre grijile vieții); Ap. Romani V, 1-10; Ev. Matei VI, 22-23; glas 2, voscr. 3</r>"
2017 6 26,"26 L   Sf. Cuv. David din Tesalonic; Sf. Ioan, Ep. Goţiei	(Post)"
2017 6 27,"27 M   Sf. Cuv. Samson, primitorul de străini; Sf. Mc. Anect; Sf. Ioana Mironosiţa	(Dezlegare la ulei şi vin)"
2017 6 28,"28 M   Aflarea moaştelor Sf. Mc., doctori fără de arginţi, Chir şi Ioan; Sf. Mc. Papia	(Post)"
2017 6 29,"<r>29 J   (†) Sf. Ap. Petru şi Pavel</r>"
2017 6 30,"30 V   † Soborul celor 12 Sf. Ap.; <a>†) Sf. Ier. Ghelasie de la Râmeţ</a>	(Post) (Dezlegare la peşte)"

2017 7 1,"1 S   <a>†) Sf. Ier. Leontie de la Rădăuţi;</a> Sf. Mc., doctori fără de arginţi, Cosma şi Damian"
2017 7 2,"<r>2 D   † Aducerea veşmântului Născătoarei de Dumnezeu în Vlaherne;</r> <a>†) Sf. Voievod Ştefan cel Mare;</a> <r>Sf. Ier. Iuvenalie, patriarhul Ierusalimului <br><b>Duminica a IV-a după Rusalii</b>	(Vindecarea slugii sutașului); Ap. Romani VI, 18-23; Ev. Matei VIII, 5-13; Ioan XVII, 1-13; glas 3, voscr. 4</r>"
2017 7 3,"3 L   Sf. Mc. Iachint; Sf. Anatolie, Patr. Constantinopolului"
2017 7 4,"4 M   Sf. Andrei, Arhiep. Cretei; Sf. Cuv. Marta"
2017 7 5,"5 M   † Sf. Cuv. Atanasie Atonitul; Sf. Cuv. Mc. Ciprian; Sf. Cuv. Lampadie	(Post)"
2017 7 6,"6 J   Sf. Cuv. Sisoe cel Mare; Sf. Mc. Lucia; Sf. Mc. Astie, episcopul Dirahiei"
2017 7 7,"7 V   Sf. M. Mc. Chiriachi; Sf. Cuv. Toma din Maleon şi Acachie; Sf. Mc. Evanghel	(Post)"
2017 7 8,"8 S   Sf. M. Mc. Procopie şi Sf. Mc. Teodosia, mama sa; <a>† Sf. Mc. Epictet şi Astion</a>"
2017 7 9,"<r>9 D   Sf. Sfinţiţi Mc. Pangratie şi Chiril; Sf. Mc. Andrei şi Prov <br><b>Duminica a V-a după Rusalii</b>	(Vindecarea celor doi demonizați din ținutul Gadarei); Ap. Romani X, 1-10; Ev. Matei VIII, 28-34; IX, 1; glas 4, voscr. 5</r>"
2017 7 10,"10 L   Sf. 45 de Mc. din Nicopolea Armeniei; Sf. Mc. Apolonie, Vianor şi Siluan"
2017 7 11,"11 M   Sf. M. Mc. Eufimia; Sf. Olga, împărăteasa Rusiei; Sf. Cuv. Leon din Mandra"
2017 7 12,"12 M   <a>(†) Cinstirea Sfintei Icoane Prodromiţa de la Muntele Athos;</a> Sf. Mc. Proclu şi Ilarie; Sf. Veronica; Sf. Cuv. Mihai Maleinul (Post) (Dezlegare la peşte)"
2017 7 13,"13 J   Soborul Sf. Arhanghel Gavriil; Sf. Cuv. Ştefan Savaitul; Sf. Mc. Golinduhia din Persia; Sf. Cuv. Sara"
2017 7 14,"14 V   Sf. Ap. Achila; Sf. Mc. Iust şi Iraclie; Sf. Cuv. Nicodim Aghioritul	(Post)"
2017 7 15,"15 S   Sf. Mc. Chiric şi Iulita; Sf. Cuv. Iosif, Arhiep. Tesalonicului; Sf. Vladimir, Luminătorul Rusiei"
2017 7 16,"<r>16 D   Sf. Sfinţit Mc. Atinoghen cu cei 10 ucenici ai săi; Sf. Mc. Avudim şi Faust <br><b>Duminica a VI-a după Rusalii</b>	(a Sf. Părinţi de la Sinodul al IV-lea Ecumenic; Vindecarea slăbănogului din Capernaum); Ap. Romani XII, 6-14; Ev. Matei IX, 1-8; glas 5, voscr. 6</r>"
2017 7 17,"17 L   Sf. M. Mc. Marina; Sf. Ier. Eufrasie"
2017 7 18,"18 M   <a>†) Sf. Mc. Emilian de la Durostor;</a> Sf. Cuv. Pamvo; Sf. Mc. Iachint, Pavel şi Valentina"
2017 7 19,"19 M   Sf. Cuv. Macrina, sora Sf. Vasile cel Mare; Sf. Cuv. Dias; Aflarea moaştelor Sf. Cuv. Serafim de Sarov	(Post)"
2017 7 20,"<r>20 J   †) Sf. Slăvitul Prooroc Ilie Tesviteanul</r>"
2017 7 21,"21 V   Sf. Cuv. Simeon şi Ioan Pustnicul; Sf. Prooroc Iezechiel; <a>†) Sf. Cuv. Rafail şi Partenie de la Agapia</a>	(Post)"
2017 7 22,"22 S   Sf. Mironosiţă, întocmai cu Apostolii, Maria Magdalena; Sf. Cuv. Mc. Marcela"
2017 7 23,"<r>23 D   Aducerea Moaştelor Sf. Sfinţit Mc. Foca; Sf. Mc. Apolinarie, episcopul Ravenei; Sf. Mc. Vitalie şi Valeria; Sf. Mc. Trofim şi Teofil <br><b>Duminica a VII-a după Rusalii</b>	(Vindecarea a doi orbi și a unui mut din Capernaum); Ap. Romani XV, 1-7; Ev. Matei IX, 27-35; Ioan XVII, 1-13; glas 6, voscr. 7</r>"
2017 7 24,"24 L   Sf. M. Mc. Hristina; Sf. Mc. Ermoghen"
2017 7 25,"25 M   Adormirea Sf. Ana, mama Preasfintei Născatoare de Dumnezeu; Sfintii Părinţi de la Sinodul al IV-lea Ecumenic; Sf. Cuv. Olimpiada şi Eupraxia"
2017 7 26,"26 M   <a>†) Sf. Cuv. Ioanichie cel Nou de la Muscel;</a> Sf. Sfinţit Mc. Ermolae; Sf. Mc. Paraschevi din Roma	(Post)"
2017 7 27,"27 J   † Sf. M. Mc. şi Tămăduitor Pantelimon; Sf. Cuv. Antuza"
2017 7 28,"28 V   Sf. Ap. şi diac. Prohor, Nicanor, Timon şi Parmena, dintre cei 70; Sf. Cuv. Pavel de la Xiropotamu	(Post)"
2017 7 29,"29 S   Sf. Mc. Calinic, Mamant şi Veniamin; Sf. Mc. Teodota cu fiii săi"
2017 7 30,"<r>30 D   Sf. Ap. Sila, Silvan, Crescent, Epenet şi Andronic; Sf. Mc. Iulita; Sf. Mc. Valentin, Ep. Umbriei <br><b>Duminica a VIII-a după Rusalii</b>	(Înmulțirea pâinilor); Ap. I Corinteni I, 10-17; Ev. Matei XIV, 14-22; glas 7, voscr. 8</r>"
2017 7 31,"31 L   Înainteprăznuirea scoaterii Sf. Cruci; Sf. şi Dreptul Evdochim; Sf. Iosif din Arimateea	(Lăsatul secului pentru Postul Adormirii Maicii Domnului)"

2017 8 1,"1 M   Scoaterea Sf. Cruci; Sf. 7 Mc. Macabei	(Dezlegare la ulei şi vin)"
2017 8 2,"2 M   Aducerea moaştelor Sf. Întâiul Mc. şi Arhid. Ştefan; Dreptul Gamaliel; Binecredinciosul Împărat Justinian cel Mare	(Post)"
2017 8 3,"3 J   Sf. Cuv. Isaachie, Dalmat şi Faust; Sf. Mironosiţă Salomeea; Sf. Cuv. Teodora din Tesalonic	(Post)"
2017 8 4,"4 V   Sf. 7 tineri din Efes; Sf. Mc. Tatuil; Aducerea moaştelor Sf. Cuv. Mc. Evdochia	(Post)"
2017 8 5,"5 S   Înainteprăznuirea Schimbării la Faţă a Domnului; <a>†) Sf. Cuv. Ioan Iacob de la Neamţ;</a> Sf. Mc. Evsignie; Sf. Ier. Fabian, episcopul Romei	(Dezlegare la ulei şi vin)"
2017 8 6,"<r>6 D   (†) Schimbarea la Faţă a Domnului (Pobrejenia)	(Dezlegare la peşte) <br><b>Duminica a IX-a după Rusalii</b>	(a Sf. Părinți de la primele șase Sinoade Ecumenice; Umblarea pe mare - potolirea furtunii); Ap. II Petru I, 10-17; I Corinteni III, 9-17; Ev. Matei XVII, 1-9; Matei XIV, 22-34; glas 8, voscr. 9</r>"
2017 8 7,"7 L   <a>†) Sf. Cuv. Teodora de la Sihla;</a> Sf. Cuv. Mc. Dometie Persul; Sf. Ier. Narcis, arhiepiscopul Ierusalimului; Sf. Irina împarateasa	(Post)"
2017 8 8,"8 M   Sf. Emilian Mărt. Ep. Cizicului; Sf. Miron, Ep. Cretei	(Post)"
2017 8 9,"9 M   † Sf. Ap. Matia; Sf. 10 Mc. Mărt. pentru icoana lui Hristos; Sf. Mc. Antonin	(Post)"
2017 8 10,"10 J   Sf. Mc. Arhid. Lavrentie; Sf. Sfinţit Mc. Sixt, Ep. Romei; Sf. Mc. Ipolit	(Post)"
2017 8 11,"11 V   <a>†) Sf. Nifon, Patr. Constantinopolului;</a> Sf. M. Mc. Evplu, arhid.	(Post)"
2017 8 12,"12 S   Sf. Mc. Fotie, Anichit, Pamfil şi Capiton; Sf. Cuv. Palamon	(Dezlegare la ulei şi vin)"
2017 8 13,"<r>13 D   Mutarea moaştelor Sf. Cuv. Maxim Mărt.; Sf. Cuv. Dorotei şi Dositei	(Odovania Praznicului Schimbării la Faţă a Domnului) (Dezlegare la ulei şi vin) <br><b>Duminica a X-a după Rusalii</b>	(Vindecarea lunaticului); Ap. I Corinteni IV, 9-16; Ev. Matei XVII, 14-23; glas 1, voscr. 10</r>"
2017 8 14,"14 L   Înainteprăznuirea Adormirii Maicii Domnului; Sf. Prooroc Miheia	(Prohodul Maicii Domnului) (Post)"
2017 8 15,"<r>15 M   (†) Adormirea Maicii Domnului</r>"
2017 8 16,"16 M   Sf. Mahramă a Domnului; <a>†) Sf. Martiri Brâncoveni Constantin Vodă cu cei 4 fii ai săi: Constantin, Ştefan, Radu, Matei şi sfetnicul Ianache; †) Sf. Cuv. Iosif de la Văratec</a>	(Post)"
2017 8 17,"17 J   Sf. Sfinţit Mc. Miron; Sf. Mc. Straton, Ciprian şi Tirs"
2017 8 18,"18 V   Sf. Mc. Flor, Lavru, Polien şi Leon	(Post)"
2017 8 19,"19 S   Sf. Mc. Andrei Stratilat; Sf. Cuv. Timotei, Agapie şi Tecla"
2017 8 20,"<r>20 D   Sf. Prooroc Samuel; Sf. Mc. Sever , Eliodor şi Teoharie <br><b>Duminica a XI-a după Rusalii</b>	(Pilda datornicului nemilostiv); Ap. I Corinteni IX, 2-12; Ev. Matei XVIII, 23-35; glas 2, voscr. 11</r>"
2017 8 21,"21 L   Sf. Ap. Tadeu; Sf. Mc. Vasa; <a>Sf. Mc. Donat diac., Romul pr., Silvan diac. şi Venust</a>"
2017 8 22,"22 M   Sf. Mc. Agatonic, Zotic, Zinon, Teoprepie, Achindin şi Severian"
2017 8 23,"23 M   <a>Sf. Mc. Lup;</a> Sf. Sfinţit Mc. Irineu, episcopul de Lugdunum	(Odovania Praznicului Adormirii Maicii Domnului) (Post)"
2017 8 24,"24 J   Sf. Sfinţit Mc. Eutihie şi Cosma Etolul; Sf. Mc. Tation"
2017 8 25,"25 V   Aducerea moaştelor Sf. Ap. Bartolomeu; Sf. Ap. Tit	(Post)"
2017 8 26,"26 S   Sf. Mc. Adrian şi Natalia, soţia sa; Sf. Mc. Atic"
2017 8 27,"<r>27 D   Sf. Cuv. Pimen cel Mare; Sf. Mc. Eutalia, Fanurie şi Osie, Ep. Cordovei <br><b>Duminica a XII-a după Rusalii</b>	(Tânărul bogat); Ap. I Corinteni XV, 1-11; Ev. Matei XIX, 16-26; glas 3, voscr. 1</r>"
2017 8 28,"28 L   Sf. Cuv. Moise Etiopianul; Dreptul Iezechia; Sf. Mc. Diomid; Sf. Ana Proorociţa, fiica lui Fanuel"
2017 8 29,"<r>29 M   (†) Tăierea Capului Sf. Prooroc Ioan Botezătorul; Sf. Cuv. Teodora	(Dezlegare la ulei şi vin)</r>"
2017 8 30,"30 M   <a>†) Sf. Ier. Varlaam, Mitropolitul Moldovei şi Sf. Cuv. Ioan de la Râşca şi Secu, episcopul Romanului;</a> Sf. Ier. Alexandru, Ioan şi Pavel cel Nou, Patr. Constantinopolului	(Post)"
2017 8 31,"31 J   Aşezarea în raclă a cinstitului brâu al Maicii Domnului; Sf. Mc. Andrei, Iraclie, Faust şi Mina"

2017 9 1,"1 V   <a>†) Sf. Cuv. Dionisie Exiguul;</a> Sf. Cuv. Simeon Stâlpnicul şi Marta, mama sa; Sf. 40 de Muceniţe din Adrianopol	(Începutul anului bisericesc) (Post)"
2017 9 2,"2 S   Sf. Mc. Mamant; S. Ier. Ioan Postitorul, Patr. Constantinopolului"
2017 9 3,"<r>3 D   Sf. Mc. Antim, Ep. Nicomidiei; Sf. Cuv. Teoctist <br><b>Duminica a XIII-a după Rusalii</b>	(Pilda lucrătorilor răi); Ap. I Corinteni XVI, 13-24; Ev. Matei XXI, 33-44; glas 4, voscr. 2</r>"
2017 9 4,"4 L   Sf. Mc. Vavila, Ep. Antiohiei; Sf. Prooroc Moise; Sf. Mc. Petroniu"
2017 9 5,"5 M   Sf. Prooroc Zaharia şi Dreapta Elisabeta, părinţii Sf. Ioan Botezătorul; Sf. Mc. Urban"
2017 9 6,"6 M   Pomenirea minunii Sf. Arhanghel Mihail în Colose; Sf. Mc. Eudoxie şi Macarie	(Post)"
2017 9 7,"7 J   Înainteprăznuirea Naşterii Maicii Domnului; Sf. Mc. Sozont; <a>†) Sf. Cuv. Simeon şi Amfilohie de la Pângăraţi</a>"
2017 9 8,"<r>8 V   (†) Naşterea Maicii Domnului	(Dezlegare la peşte)</r>"
2017 9 9,"9 S   Sf. şi Drepţii părinţi Ioachim şi Ana; <a>†) Sf. Sf. Cuv. Onufrie de la Vorona şi Sf. Cuv. Chiriac de la Tazlău</a>	(Sâmbăta dinaintea Înălțării Sf. Cruci)"
2017 9 10,"<r>10 D   Sf. Mc. Minodora, Mitrodora şi Nimfodora; Sf. Pulheria împărăteasa <br><b>Duminica dinaintea Înălțării Sf. Cruci</b>	(Convorbirea lui Iisus cu Nicodim); Ap. Galateni VI, 11-18; Ev. Ioan III, 13-17; glas 5, voscr. 3</r>"
2017 9 11,"11 L   Sf. Cuv. Teodora din Alexandria; Sf. Cuv. Eufrosin"
2017 9 12,"12 M   Sf. Mc. Avtonom, Macedonie şi Teodul	(Odovania Praznicului Naşterii Maicii Domnului)"
2017 9 13,"13 M   Înainteprăznuirea Înălţării Sf. Cruci; Sf. Sfinţiţi Mc. Corneliu Sutaşul si Ciprian, episcopul Cartaginei; <a>†) Sf. Cuv. Ioan de la Prislop;</a> Sf. Mc. din Dobrogea: Macrobie, Gordian, Ilie, Zotic, Lucian şi Valerian	(Post)"
2017 9 14,"<r>14 J   (†) Înălţarea Sf. Cruci	(Dezlegare la ulei şi vin)</r>"
2017 9 15,"15 V   <a>†) Sf. Ier. Iosif cel Nou de la Partoş, mitropolitul Banatului;</a> Sf. M. Mc. Nichita Romanul; Sf. Ier. Visarion, ep. Larisei	(Post)"
2017 9 16,"16 S   Sf. M. Mc. Eufimia; Sf. Mc. Meletina şi Ludmila	(Sâmbăta după Înălțarea Sf. Cruci)"
2017 9 17,"<r>17 D   Sf. Mc. Sofia şi fiicele sale: Pistis, Elpis şi Agapi <br><b>Duminica după Înălțarea Sf. Cruci</b>	(Luarea Crucii și urmarea lui Hristos); Ap. Galateni II, 16-20; Ev. Marcu VIII, 34-38; IX, 1; glas 6, voscr. 4</r>"
2017 9 18,"18 L   Sf. Eumenie, Ep. Gortinei; Sf. Mc. Ariadna şi Castor"
2017 9 19,"19 M   Sf. Mc. Trofim, Savatie şi Dorimedont"
2017 9 20,"20 M   Sf. M. Mc. Eustatie şi soţia sa Teopista cu cei 2 fii: Agapie şi Teopist	(Post)"
2017 9 21,"21 J   Sf. Ap. Codrat; Sf. Prooroc Iona	(Odovania Praznicului Înălţării Sf. Cruci)"
2017 9 22,"22 V   <a>†) Sf. Ier. Mc. Teodosie de M-rea Brazi, mitropolitul Moldovei;</a> Sf. Sfinţit Mc. Foca; Sf. Mc. Isaac; Sf. Martin	(Post)"
2017 9 23,"23 S   † Zămislirea Sf. Prooroc Ioan Botezătorul; Sf. Cuv. Xantipa şi Polixenia"
2017 9 24,"<r>24 D   Sf. M. Mc., întocmai cu apostolii, Tecla; Sf. Cuv. Siluan Athonitul <br><b>Duminica a XVIII-a după Rusalii</b>	(Pescuirea minunată); Ap. II Corinteni IX, 6-11; Ev. Luca V, 1-11; glas 7, voscr. 5</r>"
2017 9 25,"25 L   Sf. Cuv. Eufrosina; Sf. Cuv. Pafnutie Egipteanul; Sf. Cuv. Serghie de la Radonej"
2017 9 26,"26 M   †) Adormirea Sf. Ap. şi Ev. Ioan; <a>†) Sf. Voievod Neagoe Basarab;</a> Dreptul Ghedeon"
2017 9 27,"27 M   <a>†) Sf. Ier. Martir Antim Ivireanul, mitropolitul Ţarii Romaneşti;</a> Sf. Mc. Calistrat şi Epiharia	(Post)"
2017 9 28,"28 J   † Sf. Cuv. Hariton Mărt.; Sf. Prooroc Baruh"
2017 9 29,"29 V   Sf. Cuv. Chiriac Sihastrul; Sf. Mc. Trifon, Gudelia şi Petronia	(Post)"
2017 9 30,"30 S   Sf. Mc. Grigorie Luminătorul, Ep. Armeniei; Sf. Mc. Ripsimia şi Gaiani"

2017 10 1,"<r>1 D   (†) Acoperământul Maicii Domnului; Sf. Ap. Anania; Sf. Cuv. Roman Melodul;</r> <a>†) Sf. Cuv. Iosif şi Chiriac de la Bisericani</a> <br><r><b>Duminica a XIX-a după Rusalii</b>	(Predica de pe munte - iubirea vrăjmașilor); Ap. II Corinteni XI, 31-33; XII, 1-9; Ev. Luca VI, 31-36; glas 8, voscr. 6</r>"
2017 10 2,"2 L   Sf. Sfinţit Mc. Ciprian; Sf. Mc. Iustina fecioara"
2017 10 3,"3 M   Sf. Sfinţit Mc. Dionisie Areopagitul; Sf. Mc. Teoctist"
2017 10 4,"4 M   Sf. Mc. Ierotei, Ep. Atenei; Sf. Mc. Domnina, Audact şi Calistena	(Post)"
2017 10 5,"5 J   Sf. Mc. Haritina şi Mamelta"
2017 10 6,"6 V   Sf. Ap. Toma; Sf. Mc. Erotiida	(Post)"
2017 10 7,"7 S   † Sf. M. Mc. Serghie şi Vah; Sf. Mc. Iulian, Chesarie şi Polihronie"
2017 10 8,"<r>8 D   Sf. Cuv. Pelaghia şi Taisia <br><b>Duminica a XX-a după Rusalii</b>	(Învierea fiului văduvei din Nain); Ap. Galateni I, 11-19; Ev. Luca VII, 11-16; glas 1, voscr. 7</r>"
2017 10 9,"9 L   Sf. Ap. Iacob al lui Alfeu; Sf. Cuv. Andronic şi Atanasia"
2017 10 10,"10 M   Sf. Mc. Evlampie şi Evlampia, sora lui; Sf. Cuv. Vasian şi Teofil Mărt."
2017 10 11,"11 M   Sf. Ap. Filip, unul din cei 7 diac.; Sf. Cuv. Teofan Mărt.; Sf. Mc. Zenaida şi Filonila	(Post)"
2017 10 12,"12 J   Sf. Mc. Prov, Tarah şi Andronic; Sf. Cosma, Ep. Maiumei"
2017 10 13,"13 V   <a>† Aducerea moaştelor Sf. Ap. Andrei la Iaşi;</a> Sf. Mc. Carp, Papil, Agatodor, Agatonica şi Florentie	(Post)"
2017 10 14,"<r>14 S   †) Sf. Cuv. Parascheva de la Iaşi; Sf. Mc. Nazarie, Ghervasie, Protasie şi Chelsie</r>"
2017 10 15,"<r>15 D   Sf. Sfinţit Mc. Luchian; Sf. Savin şi Vars, Ep.; Sf. Cuv. Eftimie cel Nou <br><b>Duminica a XXI-a după Rusalii</b>	(a Sf. Părinţi de la Sinodul al VII-lea Ecumenic; Pilda Semănătorului); Ap. Galateni II, 16-20; Tit III, 8-15; Ev. Luca VIII, 5-15; Ioan XVII, 1-13 (Rugaciunea lui Iisus); glas 2, voscr. 8</r>"
2017 10 16,"16 L   Sf. Mc. Longhin Sutaşul; Sf. Mc. Domnin"
2017 10 17,"17 M   Sf. Prooroc Oseea; Sf. Cuv. Mc. Andrei Criteanul"
2017 10 18,"18 M   Sf. Ap. şi Ev. Luca; Sf. Mc. Marin cel Bătrân	(Post)"
2017 10 19,"19 J   Sf. Prooroc Ioil; Sf. Mc. Uar, Felix pr. şi Eusebiu diac.; Sf. Cleopatra; Sf. Cuv. Ioan de la Rila"
2017 10 20,"20 V   Sf. M. Mc. Artemie; Sf. Cuv. Matrona	(Post)"
2017 10 21,"21 S   <a>†) Sf. Cuv. Mărt. Visarion, Sofronie şi Sf. Mc. Oprea; Sf. Pr. Mărt. Ioan din Galeş şi Moise Măcinic din Sibiel;</a> Sf. Cuv. Ilarion cel Mare"
2017 10 22,"<r>22 D   Sf. Ier., întocmai cu apostolii, Averchie; Sf. 7 tineri din Efes <br><b>Duminica a XXIII-a după Rusalii</b>	(Vindecarea demonizaților din ținutul Gherghesenilor); Ap. Efeseni II, 4-10; Ev. Luca VIII, 26-39; glas 3, voscr. 9</r>"
2017 10 23,"23 L   Sf. Ap. Iacob, ruda Domnului; Sf. Ignatie, Patr. Constantinopolului; Sf. Cuv. Petroniu"
2017 10 24,"24 M   Sf. M. Mc. Areta; Sf. Mc. Sevastiana şi Valentin"
2017 10 25,"25 M   Sf. Mc. Marcian şi Martirie, Valerie şi Hrisaf; Sf. Tavita	(Post)"
2017 10 26,"<r>26 J   †) Sf. Mare Mc. Dimitrie, Izvorâtorul de mir</r>"
2017 10 27,"<r>27 V   †) Sf. Cuv. Dimitrie cel Nou, Ocrotitorul Bucureştilor, ale cărui moaşte se află în Catedrala Patriarhală; Sf. Mc. Nestor (Post)</r>"
2017 10 28,"28 S   <a>†) Sf. Ier. Iachint, Mitropolitul Ţării Româneşti;</a> Sf. Mc. Terentie, soţia sa Neonila şi cei 7 fii; Sf. Ier. Firmilian, ep."
2017 10 29,"<r>29 D   Sf. Cuv. M. Mc. Anastasia Romana; Sf. Cuv. Avramie <br><b>Duminica a XXIV-a după Rusalii</b>	(Învierea fiicei lui Iair); Ap. Efeseni II, 14-22; Ev. Luca VIII, 41-56; glas 4, voscr. 10</r>"
2017 10 30,"30 L   Sf. Mc. Zenovie, Ep., şi Zenovia, sora sa; Sf. Ap. Cleopa"
2017 10 31,"31 M   Sf. Ap. Apelie, Stahie, Amplie, Urban, Aristobul şi Narcis; Sf. Mc. Epimah"

2017 11 1,"1 M   Sf. doctori fără de arginţi Cosma şi Damian, din Asia	(Post)"
2017 11 2,"2 J   Sf. Mc. Achindin, Pigasie, Elpifidor, Aftonie şi Anempodist"
2017 11 3,"3 V   Sf. Mc. Achepsima Ep., Iosif pr. şi Aitala diac.; Aşezarea moaştelor Sf. M. Mc. Gheorghe în Lida	(Post)"
2017 11 4,"4 S   Sf. Cuv. Ioanichie cel Mare; Sf. Mc. Nicandru Ep. şi Ermeu pr."
2017 11 5,"<r>5 D   Sf. Mc. Galaction şi Epistimia; Sf. Ier. Grigorie, arhiepiscopul Alexandriei <br><b>Duminica a XXII-a după Rusalii</b>	(Bogatul nemilostiv și săracul Lazăr); Ap. Galateni VI, 11-18; Ev. Luca XVI, 19-31; glas 5, voscr. 11</r>"
2017 11 6,"6 L   Sf. Pavel Mărt., Patr. Constantinopolului; Sf. Cuv. Luca din Sicilia"
2017 11 7,"7 M   Sf. 33 de Mc. din Melitina; Sf. Cuv. Lazăr din Muntele Galison"
2017 11 8,"<r>8 M   †) Soborul Sf. Arhangheli Mihail şi Gavriil şi al tuturor cereştilor puteri	(Dezlegare la ulei şi vin)</r>"
2017 11 9,"9 J   <a>Sf. Mc. Claudiu, Castor, Sempronian şi Nicostrat;</a> Sf. Mc. Onisifor şi Porfirie; Sf. Ier. Nectarie din Eghina"
2017 11 10,"10 V   Sf. Ap. Rodion, Olimp, Erast şi Sosipatru, Terţiu şi Cvart; Sf. Mc. Orest	(Post)"
2017 11 11,"11 S   † Sf. M. Mc. Mina; Sf. Mc. Victor, Vichentie şi Ştefanida; Sf. Cuv. Teodor Studitul"
2017 11 12,"<r>12 D</r>   <a>†) Sf. Martiri şi Mărturisitori Năsăudeni: Atanasie Todoran din Bichigiu, Vasile din Mocod, Grigore din Zagra şi Vasile din Telciu;</a> <r>Sf. Ioan cel Milostiv, Patr. Alexandriei; Sf. Cuv. Nil Pustnicul <br><b>Duminica a XXV-a după Rusalii</b>	(Pilda samarineanului milostiv); Ap. Efeseni IV, 1-7; Ev. Luca X, 25-37; glas 6, voscr. 1</r>"
2017 11 13,"13 L   †) Sf. Ier. Ioan Gură de Aur, Arhiep. Constantinopolului; Sf. Cuv. Mc. Damaschin"
2017 11 14,"14 M   Sf. Ap. Filip; Sf. Ier. Gridorie Palama, arhiep. Tesalonicului"
2017 11 15,"15 M   <a>†) Sf. Cuv. Paisie de la Neamţ;</a> Sf. Mc. şi Mărt. Gurie, Samona şi Aviv	(Inceputul Postului Naşterii Domnului)(Post)"
2017 11 16,"16 J   Sf. Ap. şi Ev. Matei	(Dezlegare la ulei şi vin)"
